Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
ALSO A/S [2184055],2184055,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,1,2976.89,Video,Endpoints,Poly Group PC
ALSO A/S [2184055],2184055,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,10,13140.0955,Video,Endpoints,Poly Studio X
ALSO A/S [2184055],2184055,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,230,35750.625,Video,Endpoints,Polycom Studio
ALSO A/S [2184055],2184055,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,185,31833.725,Voice,Desktop Phones,CCX
ALSO A/S [2184055],2184055,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,2,25.875,Voice,Desktop Phones,VVX
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,ENTERPRISE,SAAS,SAAS
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,Poly Studio X-Maintenance Services
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,132,0,Service,Care,RP Group-Maintenance Services
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,71,3585.125,CONSUMER,MONO,MOBILE BT MONO
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,61,319.355,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,5,840.65,CONSUMER,STEREO,MOBILE BT STEREO
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,4,277.38,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,10,926.44,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,894,36027.315,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,578,86978.87,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,2,8830.896,Video,Endpoints,G7500
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,920,Video,Endpoints,MSR
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,25,19687.1835,Video,Endpoints,Poly Studio X
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,4,624.45,Video,Endpoints,Polycom Studio
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,8937.7425,Video,Endpoints,RP Group
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,574.425,Voice,Audio Conferencing,RealPresence Trio
ALSO A/S [2184055],2184055,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,37,6225.065,Voice,Desktop Phones,CCX
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,MSR-Maintenance Services
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Poly Group PC-Maintenance Services
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,17,0,Service,Care,Poly Studio X-Maintenance Services
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,15,0,Service,Care,RealPresence Trio-Maintenance Services
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,22,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,145,9321.325,CONSUMER,MONO,MOBILE BT MONO
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,90,349.715,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,2,336.26,CONSUMER,STEREO,MOBILE BT STEREO
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,92,3444.48,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,24,584.2,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1194,55289.125,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,392,48597.735,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,2983.1805,Video,Endpoints,G7500
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,6,5520,Video,Endpoints,MSR
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,4,24784.34,Video,Endpoints,Poly Group PC
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,62,105274.9445,Video,Endpoints,Poly Studio X
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1386,1011047.513,Video,Endpoints,Polycom Studio
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,8937.7425,Video,Endpoints,RP Group
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,355,32811.0525,Video,Endpoints,USB Cameras
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,5,6069.585,Voice,Audio Conferencing,RealPresence Trio
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,9,1585.045,Voice,Desktop Phones,CCX
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,125.8675,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ALSO A/S [2184055],2184055,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,30,1404.15,Voice,Desktop Phones,VVX
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Poly Studio X-Maintenance Services
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,196,505.655,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,255,12299.71,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,162,5484.465,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,411,18065.81,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,176,21786.635,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,1,4390.47,Video,Endpoints,CX 5x00
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,1,44.4705,Video,Endpoints,Poly Studio X
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,1,38.8125,Video,Endpoints,RP Group
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,2,184.851,Video,Endpoints,USB Cameras
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,2,2073.335,Voice,Audio Conferencing,RealPresence Trio
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,9,128.5125,Voice,Audio Conferencing,SoundStation
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,5,2036.7075,Voice,Audio Conferencing,SoundStation IP
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,2,477.5375,Voice,Desktop Phones,CCX
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,3,472.7075,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ALSO DEUTSCHLAND GMBH [440104],440104,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,5,600.2425,Voice,Desktop Phones,VVX
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,10,0,Service,Care,Legacy VVX and SoundPoint IP-Maintenance Services
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,451,1089.165,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,599,11204.795,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,238,6706.915,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,395,15814.455,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,601,86699.765,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,500.25,Video,Endpoints,G7500
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,-4,-717.6,Video,Endpoints,Polycom Studio
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,94,8687.997,Video,Endpoints,USB Cameras
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,5,6748.2,Voice,Audio Conferencing,RealPresence Trio
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,6,1155.9225,Voice,Audio Conferencing,SoundStation
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,2,763.4275,Voice,Audio Conferencing,SoundStation IP
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,134.7225,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ALSO DEUTSCHLAND GMBH [440104],440104,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,10,1549.625,Voice,Desktop Phones,VVX
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,ENTERPRISE,SAAS,SAAS
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,6,0,Service,Care,Poly Studio X-Maintenance Services
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,-1,-49.45,CONSUMER,MONO,MOBILE BT MONO
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,316,763.14,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1218,13469.835,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,457,23704.375,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,2277,69379.615,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,727,117431.905,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,121.6125,Video,Endpoints,MSR
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,6,4403.0165,Video,Endpoints,Poly Studio X
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,6,905.625,Video,Endpoints,Polycom Studio
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,3,428.6625,Video,Endpoints,RP Group
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,19,1756.0845,Video,Endpoints,USB Cameras
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,5,2012.96,Voice,Audio Conferencing,RealPresence Trio
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,10,3068.775,Voice,Audio Conferencing,SoundStation
ALSO DEUTSCHLAND GMBH [440104],440104,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,3,1120.79,Voice,Audio Conferencing,SoundStation IP
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,2,17.25,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,10,938.4,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,23,720.705,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,259,13339.54,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,161,23290.605,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,4,9276.82,Video,Endpoints,Poly Group PC
ALSO FINLAND OY [2182261],2182261,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,-1,-574.425,Voice,Audio Conferencing,RealPresence Trio
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,6,701.155,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,51.175,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,287,12850.445,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,72,10074.23,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,2,1285.125,Video,Endpoints,G7500
ALSO FINLAND OY [2182261],2182261,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,92.4255,Video,Endpoints,USB Cameras
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,3,107.64,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,887,40417.21,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,35,5452.495,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,500.25,Video,Endpoints,G7500
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,2319.205,Video,Endpoints,Poly Group PC
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,12,2462.4375,Video,Endpoints,Polycom Studio
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,92.4255,Video,Endpoints,USB Cameras
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,1,109.5375,Voice,Audio Conferencing,RealPresence Trio
ALSO FINLAND OY [2182261],2182261,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,21,2960.3875,Voice,Desktop Phones,VVX
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,33,3661.485,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55698463-ALSO_Sales_20201228_20210103.xls,FY21Q4,1,LEVEL 1,EMEA,POS,39,6038.535,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,2,0,ENTERPRISE,SAAS,SAAS
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Studio X-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Professional Services,SAAS-Professional Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,5,117.875,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,115,7076.065,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,36,5289.31,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,6,1023.408,Video,Endpoints,Poly Studio X
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,29,3813.1125,Video,Endpoints,Polycom Studio
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,3,18392.985,Video,Endpoints,RP Group
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,631.8675,Voice,Audio Conferencing,RealPresence Trio
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,2,548.3775,Voice,Desktop Phones,CCX
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55716605-ALSO_Sales_20210104_20210110.xls,FY21Q4,2,LEVEL 1,EMEA,POS,1,111.09,Voice,Desktop Phones,CX Desktop
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,ENTERPRISE,SAAS,SAAS
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,HDX-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,MSR-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Studio X-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,8,0,Service,Care,Polycom Studio-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,3,0,Service,Care,RealPresence Trio-Maintenance Services
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
ALSO SCHWEIZ AG [ACT-CHE-001],ACT-CHE-001,55729100-ALSO_Sales_20210111_20210117.xls,FY21Q4,3,LEVEL 1,EMEA,POS,526,27365.86,ENTERPRISE,UC OCC,UC OCC CORDED
