Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,G7500-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Poly Studio X-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,NS-POS,20,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,49,2512.175,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,13,1341.245,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,123,6939.33,ENTERPRISE,UC OCC,UC OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,152,15586.755,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,7,14070.71,Video,Endpoints,G7500
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,63,98671.2075,Video,Endpoints,Poly Studio X
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,14,3363.75,Video,Endpoints,Polycom Studio
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,1,1509.375,Video,Endpoints,RP Group
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,4,1281.675,Voice,Audio Conferencing,RealPresence Trio
ALLNET ITALIA S.P.A. [469883],469883,56008963-POS Poly_25Apr2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,3,1120.79,Voice,Audio Conferencing,SoundStation IP
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,NS-POS,4,0,Service,Care,G7500-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,NS-POS,3,0,Service,Care,Poly Studio X-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,Polycom Studio-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,NS-POS,3,0,Service,Care,RP Group-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,NS-POS,8,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,4,103.96,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,2,47.15,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,62,2017.79,ENTERPRISE,UC OCC,UC OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,7,791.43,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,5,20321.397,Video,Endpoints,G7500
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,17,17860.9605,Video,Endpoints,Poly Studio X
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,18,6158.25,Video,Endpoints,Polycom Studio
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,2,129.375,Video,Endpoints,RP Group
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,246.675,Voice,Audio Conferencing,RealPresence Trio
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,4,672.98,Voice,Desktop Phones,CCX
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,111.09,Voice,Desktop Phones,CX Desktop
ALLNET ITALIA S.P.A. [469883],469883,56033338-POSPoly_02May (3).xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,49,2795.512,Voice,Desktop Phones,VVX
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,G7500-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,MSR-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Studio X-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,Polycom Studio-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RealPresence Trio-Maintenance Services
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,NS-POS,2,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,88,2618.32,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,1,23.575,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,26,1512.135,ENTERPRISE,UC OCC,UC OCC CORDED
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,3,450.455,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,1,1903.71,Video,Endpoints,Poly Studio X
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,12,4011.4875,Video,Endpoints,Polycom Studio
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,1,2561.694,Video,Endpoints,RP Group
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,2,326.025,Voice,Audio Conferencing,RealPresence Trio
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,16,5049.88,Voice,Audio Conferencing,SoundStation IP
ALLNET ITALIA S.P.A. [469883],469883,56050800-Pos Poly_10May2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,7,845.6525,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,50,2472.5,CONSUMER,MONO,MOBILE BT MONO
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,28,67.62,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,6,219.765,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,86,1665.775,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,193,8309.21,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,91,9640.91,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,1,500.25,Video,Endpoints,G7500
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,0,-2029.842,Video,Endpoints,Poly Studio X
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,13,9067.4625,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,55960504-20210411-193131-2272555_DE_2104111927586176eb9-SPLT00_AT_sellout_2021 04 12_Sheet1.csv,FY22Q1,1,LEVEL 1,EMEA,POS,1,1373.79,Voice,Audio Conferencing,RealPresence Trio
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,1,49.45,CONSUMER,MONO,MOBILE BT MONO
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,30,159.39,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,28,958.41,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,52,1688.085,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,235,9092.015,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,447,67561.005,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,3,2118.7485,Video,Endpoints,Poly Studio X
ALLTRON AG [2272555],2272555,55984167-20210418-193154-2272555_DE_210418192810608731f-SPLT00_AT_sellout_2021 04 19_Sheet1.csv,FY22Q1,2,LEVEL 1,EMEA,POS,8,2271.825,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,12,66.24,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,42,1652.895,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,68,1872.775,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,526,19144.97,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,177,21644.265,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,5,2221.8,Video,Endpoints,Poly Studio P
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,2,88.941,Video,Endpoints,Poly Studio X
ALLTRON AG [2272555],2272555,56004362-20210425-195516-2272555_DE_210425195048627ac9e-SPLT00_AT_sellout_2021 04 26_Sheet1.csv,FY22Q1,3,LEVEL 1,EMEA,POS,1,745.2,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,2,98.9,CONSUMER,MONO,MOBILE BT MONO
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,51,301.875,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,33,2501.48,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,42,831.91,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,197,9633.895,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,157,21540.535,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,-2,-1948.1805,Video,Endpoints,Poly Studio X
ALLTRON AG [2272555],2272555,56026066-20210502-214554-2272555_DE_210502214332702f985-SPLT00_AT_sellout_2021 05 03_Sheet1.csv,FY22Q1,4,LEVEL 1,EMEA,POS,2,312.225,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,-1,-49.45,CONSUMER,MONO,MOBILE BT MONO
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,47,292.215,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,14,383.295,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,17,563.96,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,217,8638.685,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,127,15648.855,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,8,4163.2875,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,56042017-20210509-201045-2272555_DE_2105092008543970fd4-SPLT00_AT_sellout_2021 05 10_Sheet1.csv,FY22Q1,5,LEVEL 1,EMEA,POS,1,92.4255,Video,Endpoints,USB Cameras
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,12,593.4,CONSUMER,MONO,MOBILE BT MONO
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,20,85.56,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,46,2111.515,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,45,1747.31,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,917,44742.82,ENTERPRISE,UC OCC,UC OCC CORDED
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,83,14312.44,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1,1528.695,Video,Endpoints,Poly Studio X
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,4,1771.575,Video,Endpoints,Polycom Studio
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1,92.4255,Video,Endpoints,USB Cameras
ALLTRON AG [2272555],2272555,56063204-20210516-202021-2272555_DE_210516201524555e395-SPLT00_AT_sellout_2021 05 17_Sheet1.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1,1373.79,Voice,Audio Conferencing,RealPresence Trio
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,1,0,ENTERPRISE,SAAS,SAAS
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,MSR-Maintenance Services
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,4,0,Service,Care,Poly Studio X-Maintenance Services
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Polycom Studio-Maintenance Services
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,59,2968.955,CONSUMER,MONO,MOBILE BT MONO
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,9,389.735,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,2,290.26,CONSUMER,STEREO,MOBILE BT STEREO
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,6,466.785,ENTERPRISE,CORE OCC,CORE OCC CORDED
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,33,667.115,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,368,20214.24,ENTERPRISE,UC OCC,UC OCC CORDED
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,427,55310.17,ENTERPRISE,UC OCC,UC OCC CORDLESS
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,1,7269.15,Video,Endpoints,Poly Group PC
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,9,7629.836,Video,Endpoints,Poly Studio X
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,85,52241.625,Video,Endpoints,Polycom Studio
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,36,143693.7075,Video,Endpoints,RP Group
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,3,277.2765,Video,Endpoints,USB Cameras
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,2,1148.85,Voice,Audio Conferencing,RealPresence Trio
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,1,168.245,Voice,Desktop Phones,CCX
ALSO A/S [2184055],2184055,55961956-ALSO_Sales_20210405_20210411.xls,FY22Q1,1,LEVEL 1,EMEA,POS,50,2340.25,Voice,Desktop Phones,VVX
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,1,0,ENTERPRISE,SAAS,SAAS
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,0,0,Service,Care,MSR-Maintenance Services
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Studio X-Maintenance Services
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Polycom Studio-Maintenance Services
ALSO A/S [2184055],2184055,55985587-ALSO_Sales_20210412_20210418.xls,FY22Q1,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RealPresence Trio-Maintenance Services
